"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111918,
"AUT","HOUSECOST","RENT","IDX2015","A","1987",35.7738022980787,
"AUT","HOUSECOST","RENT","IDX2015","A","1988",36.5488330634623,
"AUT","HOUSECOST","RENT","IDX2015","A","1989",37.516369157749,
"AUT","HOUSECOST","RENT","IDX2015","A","1990",39.0820096555547,
"AUT","HOUSECOST","RENT","IDX2015","A","1991",40.9731261482881,
"AUT","HOUSECOST","RENT","IDX2015","A","1992",43.6281485853044,
"AUT","HOUSECOST","RENT","IDX2015","A","1993",45.8970427276853,
"AUT","HOUSECOST","RENT","IDX2015","A","1994",48.8207947311884,
"AUT","HOUSECOST","RENT","IDX2015","A","1995",52.5134574426373,
"AUT","HOUSECOST","RENT","IDX2015","A","1996",55.7009295628561,
"AUT","HOUSECOST","RENT","IDX2015","A","1997",57.7345754900708,
"AUT","HOUSECOST","RENT","IDX2015","A","1998",59.4790558827876,
"AUT","HOUSECOST","RENT","IDX2015","A","1999",60.7006586576482,
"AUT","HOUSECOST","RENT","IDX2015","A","2000",61.7281013888229,
"AUT","HOUSECOST","RENT","IDX2015","A","2001",63.4719167811813,
"AUT","HOUSECOST","RENT","IDX2015","A","2002",64.5470195230795,
"AUT","HOUSECOST","RENT","IDX2015","A","2003",67.3556451550202,
"AUT","HOUSECOST","RENT","IDX2015","A","2004",69.7013156827961,
"AUT","HOUSECOST","RENT","IDX2015","A","2005",72.0904837203589,
"AUT","HOUSECOST","RENT","IDX2015","A","2006",73.7066490839961,
"AUT","HOUSECOST","RENT","IDX2015","A","2007",75.1545894097827,
"AUT","HOUSECOST","RENT","IDX2015","A","2008",76.0978496220162,
"AUT","HOUSECOST","RENT","IDX2015","A","2009",79.6726304263419,
"AUT","HOUSECOST","RENT","IDX2015","A","2010",82.8088311319871,
"AUT","HOUSECOST","RENT","IDX2015","A","2011",85.5564717502062,
"AUT","HOUSECOST","RENT","IDX2015","A","2012",89.3258500983164,
"AUT","HOUSECOST","RENT","IDX2015","A","2013",92.1010982227472,
"AUT","HOUSECOST","RENT","IDX2015","A","2014",95.7600140460032,
"AUT","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","RENT","IDX2015","A","2016",103.082848193641,
"AUT","HOUSECOST","RENT","IDX2015","A","2017",107.340474151607,
"AUT","HOUSECOST","RENT","IDX2015","A","2018",111.331500049588,
"AUT","HOUSECOST","RENT","IDX2015","A","2019",114.639250793832,
"AUT","HOUSECOST","RENT","IDX2015","A","2020",119.344851852592,
"AUT","HOUSECOST","RENT","IDX2015","A","2021",121.702277383216,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1970",7.73556427543346,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1971",7.67696580109521,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1972",8.35087968169535,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1973",9.52347873250405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1974",10.9551127914304,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1975",12.6485418241966,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1976",15.3269057971014,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1977",17.8459959042218,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1978",19.9312020321362,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1979",21.6099851921865,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1980",21.7784127284184,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1981",20.5975892407057,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1982",19.8451575299307,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1983",19.5229483301828,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1984",19.9183868935098,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1985",20.2113043478261,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1986",21.1559631379963,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1987",22.5088756301197,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1988",24.321302378702,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1989",27.6935145715187,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1990",30.6263505828608,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1991",31.9298332545684,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1992",34.0571462665407,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1993",35.8677422810334,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1994",38.165313563327,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1995",39.8898650756144,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1996",40.755802299937,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1997",41.7370757718967,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1998",44.3861479993699,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1999",47.5405028355388,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2000",50.1145149653434,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2001",52.54206836799,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2002",55.9051268903592,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2003",59.7606528827978,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2004",64.9526147605545,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2005",72.5362500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2006",79.6152500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2007",85.8187500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2008",89.6052500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2009",89.1830000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2010",91.9775000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2011",95.6757500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2012",97.8135000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2013",98.9620000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2014",98.4170000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2016",102.6405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2017",106.37275,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2018",109.41525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2019",113.77875,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2020",118.59525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2021",127.057499999689,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1970",74.4611479191457,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1971",67.2110047063833,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1972",65.0886562135635,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1973",65.8648725078067,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1974",64.7177563021955,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1975",66.5760377400795,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1976",69.7105289484591,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1977",76.417072177871,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1978",79.6930699851437,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1979",81.1399583676051,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1980",73.5252577705595,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1981",64.469409956144,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1982",58.9367515379703,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1983",54.8933050635415,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1984",53.3380542631074,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1985",51.4129081414187,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1986",50.7251190585007,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1987",53.2257588582189,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1988",55.243227271552,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1989",58.8477022790711,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1990",60.0676024447051,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1991",58.8783260032491,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1992",59.937108283696,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1993",61.2773665674026,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1994",62.6357015601456,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1995",60.923342696505,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1996",62.2016502879761,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1997",62.5583848491887,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.5726530842206,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1999",67.3078472663806,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2000",67.8520929831297,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2001",67.9832321454643,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2002",71.8510484164282,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2003",76.0956792849676,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2004",81.320744717863,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2005",87.9032612428653,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2006",92.112786903096,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2007",95.0628637539009,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2008",94.9803569004234,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2009",95.1455657389662,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2010",97.9880082597978,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2011",100.22820845573,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2012",100.312410313437,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2013",100.669131863463,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2014",99.3836580415316,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2016",100.14052867047,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2017",100.229491992479,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2018",100.423429354776,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2019",100.88626145674,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2020",104.275334628965,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2021",107.720674726069,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1977",66.5596086039512,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1978",69.3540825205623,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1979",70.971158363744,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1980",66.5981464320618,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1981",57.1024256448195,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1982",50.8592946522254,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1983",45.9012262006383,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1984",44.5286584452858,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1985",43.0434609725722,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1986",43.4236913682376,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1987",44.3125547696161,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1988",46.1905156602308,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1989",50.7164703115125,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1990",54.3568471497896,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1991",55.0165978639831,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1992",55.42697219945,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1993",55.4396791975825,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1994",56.4244639005954,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1995",57.3239414866324,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1996",57.1539777062644,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1997",57.5569945657469,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1998",60.5054797144475,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1999",63.8704723985637,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2000",66.3397601452806,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2001",68.23516924372,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2002",70.8041310275165,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2003",74.0532759417968,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2004",78.9789051086641,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2005",86.4775411623332,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2006",91.7231739710779,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2007",96.9823859278887,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2008",99.3096202931683,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2009",96.8288243636623,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2010",98.69569233041,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2011",101.479248359458,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2012",102.174642118546,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2013",102.03162539846,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2014",99.3843471634203,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2016",101.684078251183,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2017",104.256607687864,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2018",106.146721748028,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2019",109.20263908915,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2020",110.849057178265,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2021",116.398589885021,
"BEL","HOUSECOST","REAL","IDX2015","A","1970",37.6995305978169,
"BEL","HOUSECOST","REAL","IDX2015","A","1971",35.5198844738277,
"BEL","HOUSECOST","REAL","IDX2015","A","1972",36.5781607343221,
"BEL","HOUSECOST","REAL","IDX2015","A","1973",39.403399314523,
"BEL","HOUSECOST","REAL","IDX2015","A","1974",40.1827390384661,
"BEL","HOUSECOST","REAL","IDX2015","A","1975",41.267870699008,
"BEL","HOUSECOST","REAL","IDX2015","A","1976",46.3799217492585,
"BEL","HOUSECOST","REAL","IDX2015","A","1977",50.3912995040456,
"BEL","HOUSECOST","REAL","IDX2015","A","1978",53.9908016483963,
"BEL","HOUSECOST","REAL","IDX2015","A","1979",56.360028939373,
"BEL","HOUSECOST","REAL","IDX2015","A","1980",51.3252092884925,
"BEL","HOUSECOST","REAL","IDX2015","A","1981",45.1866694443728,
"BEL","HOUSECOST","REAL","IDX2015","A","1982",40.614365656266,
"BEL","HOUSECOST","REAL","IDX2015","A","1983",37.3182536492387,
"BEL","HOUSECOST","REAL","IDX2015","A","1984",36.0588235790863,
"BEL","HOUSECOST","REAL","IDX2015","A","1985",34.85197833752,
"BEL","HOUSECOST","REAL","IDX2015","A","1986",36.3420604010505,
"BEL","HOUSECOST","REAL","IDX2015","A","1987",38.0360645746717,
"BEL","HOUSECOST","REAL","IDX2015","A","1988",40.6211594006385,
"BEL","HOUSECOST","REAL","IDX2015","A","1989",44.5481915487627,
"BEL","HOUSECOST","REAL","IDX2015","A","1990",47.9603866516017,
"BEL","HOUSECOST","REAL","IDX2015","A","1991",48.6314265758457,
"BEL","HOUSECOST","REAL","IDX2015","A","1992",50.9366648906727,
"BEL","HOUSECOST","REAL","IDX2015","A","1993",52.311050384334,
"BEL","HOUSECOST","REAL","IDX2015","A","1994",54.4340415165139,
"BEL","HOUSECOST","REAL","IDX2015","A","1995",56.028993673213,
"BEL","HOUSECOST","REAL","IDX2015","A","1996",56.8853099819521,
"BEL","HOUSECOST","REAL","IDX2015","A","1997",57.4315297752381,
"BEL","HOUSECOST","REAL","IDX2015","A","1998",60.3988775189573,
"BEL","HOUSECOST","REAL","IDX2015","A","1999",64.4453532972879,
"BEL","HOUSECOST","REAL","IDX2015","A","2000",65.7178948008026,
"BEL","HOUSECOST","REAL","IDX2015","A","2001",67.3298060668693,
"BEL","HOUSECOST","REAL","IDX2015","A","2002",70.9016663480831,
"BEL","HOUSECOST","REAL","IDX2015","A","2003",74.6724289762294,
"BEL","HOUSECOST","REAL","IDX2015","A","2004",79.1742145744328,
"BEL","HOUSECOST","REAL","IDX2015","A","2005",85.9665061448245,
"BEL","HOUSECOST","REAL","IDX2015","A","2006",91.8236604270445,
"BEL","HOUSECOST","REAL","IDX2015","A","2007",96.4009884114589,
"BEL","HOUSECOST","REAL","IDX2015","A","2008",97.5626781014374,
"BEL","HOUSECOST","REAL","IDX2015","A","2009",97.9043773353723,
"BEL","HOUSECOST","REAL","IDX2015","A","2010",99.1093954631159,
"BEL","HOUSECOST","REAL","IDX2015","A","2011",100.237212229294,
"BEL","HOUSECOST","REAL","IDX2015","A","2012",100.452973612508,
"BEL","HOUSECOST","REAL","IDX2015","A","2013",100.561646961346,
"BEL","HOUSECOST","REAL","IDX2015","A","2014",99.2625423166037,
"BEL","HOUSECOST","REAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","REAL","IDX2015","A","2016",101.102664066826,
"BEL","HOUSECOST","REAL","IDX2015","A","2017",102.809998872984,
"BEL","HOUSECOST","REAL","IDX2015","A","2018",103.677655755159,
"BEL","HOUSECOST","REAL","IDX2015","A","2019",106.284857579774,
"BEL","HOUSECOST","REAL","IDX2015","A","2020",109.836959368524,
"BEL","HOUSECOST","REAL","IDX2015","A","2021",114.874841679954,
"BEL","HOUSECOST","RENT","IDX2015","A","1977",26.7960770589707,
"BEL","HOUSECOST","RENT","IDX2015","A","1978",28.7327085171425,
"BEL","HOUSECOST","RENT","IDX2015","A","1979",30.4498400559564,
"BEL","HOUSECOST","RENT","IDX2015","A","1980",32.7516788233432,
"BEL","HOUSECOST","RENT","IDX2015","A","1981",36.0975035233955,
"BEL","HOUSECOST","RENT","IDX2015","A","1982",39.0336200754644,
"BEL","HOUSECOST","RENT","IDX2015","A","1983",42.5512518126873,
"BEL","HOUSECOST","RENT","IDX2015","A","1984",44.7409308555698,
"BEL","HOUSECOST","RENT","IDX2015","A","1985",46.9568835217663,
"BEL","HOUSECOST","RENT","IDX2015","A","1986",48.7158561536892,
"BEL","HOUSECOST","RENT","IDX2015","A","1987",50.7951263096345,
"BEL","HOUSECOST","RENT","IDX2015","A","1988",52.644426448332,
"BEL","HOUSECOST","RENT","IDX2015","A","1989",54.591186594339,
"BEL","HOUSECOST","RENT","IDX2015","A","1990",56.3412467255935,
"BEL","HOUSECOST","RENT","IDX2015","A","1991",58.0360418527031,
"BEL","HOUSECOST","RENT","IDX2015","A","1992",61.4499946087496,
"BEL","HOUSECOST","RENT","IDX2015","A","1993",64.6922148519161,
"BEL","HOUSECOST","RENT","IDX2015","A","1994",67.639680072976,
"BEL","HOUSECOST","RENT","IDX2015","A","1995",69.586440218983,
"BEL","HOUSECOST","RENT","IDX2015","A","1996",71.3080453481034,
"BEL","HOUSECOST","RENT","IDX2015","A","1997",72.5097479382311,
"BEL","HOUSECOST","RENT","IDX2015","A","1998",73.3564655017349,
"BEL","HOUSECOST","RENT","IDX2015","A","1999",74.4312830823462,
"BEL","HOUSECOST","RENT","IDX2015","A","2000",75.5415181656139,
"BEL","HOUSECOST","RENT","IDX2015","A","2001",77.0010282750772,
"BEL","HOUSECOST","RENT","IDX2015","A","2002",78.9508059213104,
"BEL","HOUSECOST","RENT","IDX2015","A","2003",80.6935585520169,
"BEL","HOUSECOST","RENT","IDX2015","A","2004",82.2329386674704,
"BEL","HOUSECOST","RENT","IDX2015","A","2005",83.868973790173,
"BEL","HOUSECOST","RENT","IDX2015","A","2006",86.7931440094858,
"BEL","HOUSECOST","RENT","IDX2015","A","2007",88.4865391364905,
"BEL","HOUSECOST","RENT","IDX2015","A","2008",90.2292417671931,
"BEL","HOUSECOST","RENT","IDX2015","A","2009",92.1069294080197,
"BEL","HOUSECOST","RENT","IDX2015","A","2010",93.1924769894358,
"BEL","HOUSECOST","RENT","IDX2015","A","2011",94.2812620710947,
"BEL","HOUSECOST","RENT","IDX2015","A","2012",95.7353971801548,
"BEL","HOUSECOST","RENT","IDX2015","A","2013",96.9955447746659,
"BEL","HOUSECOST","RENT","IDX2015","A","2014",99.0276174270713,
"BEL","HOUSECOST","RENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","RENT","IDX2015","A","2016",100.940882570566,
"BEL","HOUSECOST","RENT","IDX2015","A","2017",102.030457652284,
"BEL","HOUSECOST","RENT","IDX2015","A","2018",103.080432731032,
"BEL","HOUSECOST","RENT","IDX2015","A","2019",104.189457814209,
"BEL","HOUSECOST","RENT","IDX2015","A","2020",106.98293302372,
"BEL","HOUSECOST","RENT","IDX2015","A","2021",109.153233186493,
"BEL","HOUSECOST","RENT","IDX2015","A","2022",112.847974994201,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1970",5.36209833160736,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1971",5.65120434551427,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1972",6.11486493406831,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1973",7.40220491984688,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1974",9.43685667775024,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1975",10.5332775981873,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1976",11.8042530929965,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1977",12.3824651213603,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1978",13.0097706222001,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1979",14.3625685740163,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1980",16.2014383514133,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1981",18.5640046525448,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1982",17.5393427901562,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1983",18.535188435651,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1984",18.4316762227582,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1985",19.4239879944223,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1986",22.590217785352,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1987",26.2264527957666,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1988",30.8131988988189,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1989",34.8106563954265,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1990",33.8336109587112,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1991",35.3188072587182,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1992",36.2466207845804,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1993",37.0316456141174,
